TASKID,Call Start Time,Call Duration (in seconds),Call Owner,Call Owner Id,Subject,Call Type,Call Purpose,Billable,Created Time,Modified Time,CONTACTID,ACCOUNTID,POTENTIALID,LEADID,Call Duration (in minutes),Who Id Id,What Id,SEMODULE
9000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 22:02:00,2021-09-13 22:08:00,,,26904,,10,,,
3000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 22:02:00,2021-09-13 22:08:00,3039,,24975,,0,,,
1000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 22:02:00,2021-09-13 22:08:00,3039,,24975,,0,,,
4000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 22:02:00,2021-09-13 22:08:00,3039,,24975,,0,,,
2000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 22:02:00,2021-09-13 22:08:00,3039,,24975,,0,,,
3000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,3136,,26663,,15,,,
1000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,3136,,26663,,15,,,
4000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,3136,,26663,,15,,,
2000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,3136,,26663,,15,,,
3000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,2360,1505,0,,5,,,
1000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,2360,1505,0,,5,,,
4000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,2360,1505,0,,5,,,
2000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,2360,1505,0,,5,,,
3000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 22:02:00,2021-09-13 22:08:00,,,,,2,,,
1000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 22:02:00,2021-09-13 22:08:00,,,,1708,2,,,
4000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 22:02:00,2021-09-13 22:08:00,,,,,2,,,
2000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 22:02:00,2021-09-13 22:08:00,,,,,2,,,
4000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,,,0,,25,,,
3000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,,,0,,25,,,
1000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,,,0,,25,,,
2000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 22:02:00,2021-09-13 22:08:00,,,0,,25,,,
3000268,2021-03-21 18:02:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 21:02:00,2021-09-13 21:08:00,,,,,1,,,
1000268,2021-03-21 18:02:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 21:02:00,2021-09-13 21:08:00,,,,2005,1,,,
4000268,2021-03-21 18:02:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 21:02:00,2021-09-13 21:08:00,,,26793,,1,,,
2000268,2021-03-21 18:02:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 21:02:00,2021-09-13 21:08:00,,,,,1,,,
3000267,2021-03-21 18:02:00,900,David Love,1007,Mobile subscription,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,3281,504,0,,15,,,
1000267,2021-03-21 18:02:00,900,David Love,1007,Mobile subscription,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,3281,504,0,,15,,,
4000267,2021-03-21 18:02:00,900,David Love,1007,Mobile subscription,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,3281,504,0,,15,,,
2000267,2021-03-21 18:02:00,900,David Love,1007,Mobile subscription,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,3281,504,0,,15,,,
9000242,2021-03-21 18:02:00,1500,David Love,1007,Demo,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,,,26781,,25,,,
3000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,2262,155,0,,15,,,
1000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,2262,155,0,,15,,,
4000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,2262,155,0,,15,,,
2000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,2262,155,0,,15,,,
3000274,2021-03-21 18:02:00,840,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 21:02:00,2021-09-13 21:08:00,2820,,26551,,14,,,
1000274,2021-03-21 18:02:00,840,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 21:02:00,2021-09-13 21:08:00,2820,,26551,,14,,,
4000274,2021-03-21 18:02:00,840,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 21:02:00,2021-09-13 21:08:00,2820,,26551,,14,,,
2000274,2021-03-21 18:02:00,840,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 21:02:00,2021-09-13 21:08:00,2820,,26551,,14,,,
9000254,2021-03-21 18:02:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-03-21 21:02:00,2021-09-13 21:08:00,,,,,4,,,
3000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,2704,,0,,5,,,
1000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,2704,,0,,5,,,
4000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,2704,,0,,5,,,
2000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,2704,,0,,5,,,
3000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,,,,,5,,,
1000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,,,,1042,5,,,
2000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,,,,,5,,,
4000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 21:02:00,2021-09-13 21:08:00,,,27133,,5,,,
3000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 20:02:00,2021-09-13 20:08:00,,,,,10,,,
5000257,2021-03-21 18:02:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-03-21 20:02:00,2021-09-13 20:08:00,3150,1955,0,,5,,,
3000257,2021-03-21 18:02:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-03-21 20:02:00,2021-09-13 20:08:00,3150,1955,0,,5,,,
1000257,2021-03-21 18:02:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-03-21 20:02:00,2021-09-13 20:08:00,3150,1955,0,,5,,,
4000257,2021-03-21 18:02:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-03-21 20:02:00,2021-09-13 20:08:00,3150,1955,0,,5,,,
2000257,2021-03-21 18:02:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-03-21 20:02:00,2021-09-13 20:08:00,3150,1955,0,,5,,,
5000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 20:02:00,2021-09-13 20:08:00,,,25840,,10,,,
1000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 20:02:00,2021-09-13 20:08:00,,,,2072,10,,,
4000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 20:02:00,2021-09-13 20:08:00,,,,,10,,,
2000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 20:02:00,2021-09-13 20:08:00,,,,,10,,,
8000268,2021-03-21 18:02:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 19:02:00,2021-09-13 19:08:00,,,,,1,,,
10000267,2021-03-21 18:02:00,900,David Love,1007,Mobile subscription,Inbound,Prospecting,Yes,2021-03-21 19:02:00,2021-09-13 19:08:00,3281,504,0,,15,,,
8000267,2021-03-21 18:02:00,900,David Love,1007,Mobile subscription,Inbound,Prospecting,Yes,2021-03-21 19:02:00,2021-09-13 19:08:00,3281,504,0,,15,,,
10000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 19:02:00,2021-09-13 19:08:00,2262,155,0,,15,,,
8000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 19:02:00,2021-09-13 19:08:00,2262,155,0,,15,,,
8000274,2021-03-21 18:02:00,840,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 19:02:00,2021-09-13 19:08:00,2820,,26551,,14,,,
10000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 19:02:00,2021-09-13 19:08:00,2704,,0,,5,,,
8000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 19:02:00,2021-09-13 19:08:00,2704,,0,,5,,,
10000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 19:02:00,2021-09-13 19:08:00,,,26503,,5,,,
8000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 19:02:00,2021-09-13 19:08:00,,,,,5,,,
10000274,2021-03-21 18:02:00,840,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 19:02:00,2021-09-13 19:08:00,2820,,26551,,14,,,
10000268,2021-03-21 18:02:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 19:02:00,2021-09-13 19:08:00,,,26096,,1,,,
8000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 18:02:00,2021-09-13 18:08:00,3039,,24975,,0,,,
9000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 18:02:00,2021-09-13 18:08:00,3039,,24975,,0,,,
10000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 18:02:00,2021-09-13 18:08:00,3039,,24975,,0,,,
10000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,3136,,26663,,15,,,
8000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,3136,,26663,,15,,,
9000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,3136,,26663,,15,,,
10000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,2360,1505,0,,5,,,
8000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,2360,1505,0,,5,,,
9000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,2360,1505,0,,5,,,
10000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 18:02:00,2021-09-13 18:08:00,,,,,2,,,
8000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 18:02:00,2021-09-13 18:08:00,,,27076,,2,,,
9000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 18:02:00,2021-09-13 18:08:00,,,26096,,2,,,
8000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,,,0,,25,,,
10000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,,,0,,25,,,
9000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 18:02:00,2021-09-13 18:08:00,,,0,,25,,,
7000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 16:02:00,2021-09-13 16:08:00,,,,,5,,,
7000267,2021-03-21 18:02:00,900,David Love,1007,Mobile subscription,Inbound,Prospecting,Yes,2021-03-21 16:02:00,2021-09-13 16:08:00,3281,504,0,,15,,,
8000242,2021-03-21 18:02:00,1500,David Love,1007,Demo,Inbound,Prospecting,Yes,2021-03-21 16:02:00,2021-09-13 16:08:00,,,,,25,,,
7000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 16:02:00,2021-09-13 16:08:00,2704,,0,,5,,,
7000268,2021-03-21 18:02:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 16:02:00,2021-09-13 16:08:00,,,,,1,,,
7000274,2021-03-21 18:02:00,840,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 16:02:00,2021-09-13 16:08:00,2820,,26551,,14,,,
7000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 16:02:00,2021-09-13 16:08:00,2262,155,0,,15,,,
8000254,2021-03-21 18:02:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-03-21 16:02:00,2021-09-13 16:08:00,,,,,4,,,
9000261,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need info about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 16:02:00,2021-09-13 16:08:00,2405,1779,0,,10,,,
7000254,2021-03-21 18:02:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-03-21 15:02:00,2021-09-13 15:08:00,,,,,4,,,
7000242,2021-03-21 18:02:00,1500,David Love,1007,Demo,Inbound,Prospecting,Yes,2021-03-21 15:02:00,2021-09-13 15:08:00,,,,,25,,,
6000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 14:02:00,2021-09-13 14:08:00,,,27078,,5,,,
6000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 14:02:00,2021-09-13 14:08:00,2704,,0,,5,,,
6000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 14:02:00,2021-09-13 14:08:00,2262,155,0,,15,,,
6000274,2021-03-21 18:02:00,840,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 14:02:00,2021-09-13 14:08:00,2820,,26551,,14,,,
6000267,2021-03-21 18:02:00,900,David Love,1007,Mobile subscription,Inbound,Prospecting,Yes,2021-03-21 14:02:00,2021-09-13 14:08:00,3281,504,0,,15,,,
6000268,2021-03-21 18:02:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 14:02:00,2021-09-13 14:08:00,,,26561,,1,,,
10000257,2021-03-21 18:02:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,3150,1955,0,,5,,,
10000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 13:02:00,2021-09-13 13:08:00,,,,,10,,,
8000260,2021-03-21 18:02:00,300,Harold Pawlan,1006,customer need info on ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,3075,,23978,,5,,,
8000241,2021-03-21 18:02:00,3000,David Love,1007,Migration,Inbound,Prospecting,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,,,26306,,50,,,
7000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 13:02:00,2021-09-13 13:08:00,3039,,24975,,0,,,
8000259,2021-03-21 18:02:00,300,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,3386,1648,0,,5,,,
8000253,2021-03-21 18:02:00,600,Roger Terrence,1008,CRM Migration,Inbound,Demo,No,2021-03-21 13:02:00,2021-09-13 13:08:00,,,,,10,,,
7000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,3136,,26663,,15,,,
7000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,2360,1505,0,,5,,,
10000242,2021-03-21 18:02:00,1500,David Love,1007,Demo,Inbound,Prospecting,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,,,25134,,25,,,
8000258,2021-03-21 18:02:00,180,Harold Pawlan,1006,customer has some technical questions transferred to support,Inbound,Prospecting,No,2021-03-21 13:02:00,2021-09-13 13:08:00,,,,,3,,,
8000252,2021-03-21 18:02:00,180,Roger Terrence,1008,Looking for Zoho Docs,Inbound,Demo,No,2021-03-21 13:02:00,2021-09-13 13:08:00,,,27142,,3,,,
8000250,2021-03-21 18:02:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-03-21 13:02:00,2021-09-13 13:08:00,3211,,26660,,4,,,
7000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 13:02:00,2021-09-13 13:08:00,,,,,2,,,
10000254,2021-03-21 18:02:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-03-21 13:02:00,2021-09-13 13:08:00,,,,,4,,,
8000251,2021-03-21 18:02:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,3456,1492,0,,5,,,
7000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 13:02:00,2021-09-13 13:08:00,,,0,,25,,,
8000249,2021-03-21 18:02:00,180,Roger Terrence,1008,Creator,Inbound,Demo,No,2021-03-21 13:02:00,2021-09-13 13:08:00,,,,,3,,,
8000257,2021-03-21 18:02:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-03-21 11:02:00,2021-09-13 11:08:00,3150,1955,0,,5,,,
7000257,2021-03-21 18:02:00,300,Lazar Mathew,1003,US INVOICE,Outbound,Prospecting,Yes,2021-03-21 11:02:00,2021-09-13 11:08:00,3150,1955,0,,5,,,
8000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 11:02:00,2021-09-13 11:08:00,,,,,10,,,
7000263,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 11:02:00,2021-09-13 11:08:00,,,26491,,10,,,
6000289,2021-03-21 18:02:00,0,Jasmine Frank,1005,left a message to the operator and sent him an Email.,Inbound,Demo,No,2021-03-21 11:02:00,2021-09-13 11:08:00,3039,,24975,,0,,,
6000271,2021-03-21 18:02:00,900,David Love,1007,Annual subscription.,Inbound,Prospecting,Yes,2021-03-21 11:02:00,2021-09-13 11:08:00,3136,,26663,,15,,,
6000270,2021-03-21 18:02:00,300,David Love,1007,Auto responders,Inbound,Prospecting,Yes,2021-03-21 11:02:00,2021-09-13 11:08:00,2360,1505,0,,5,,,
10000261,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need info about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 11:02:00,2021-09-13 11:08:00,2405,1779,0,,10,,,
6000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 11:02:00,2021-09-13 11:08:00,,,,,2,,,
4000261,2021-03-21 18:02:00,600,Harold Pawlan,1006,customer need info about ZOHO CRM,Inbound,Prospecting,No,2021-03-21 11:02:00,2021-09-13 11:08:00,2405,1779,0,,10,,,
6000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 11:02:00,2021-09-13 11:08:00,,,0,,25,,,
5000269,2021-03-21 18:02:00,120,David Love,1007,Wrong number,Inbound,Prospecting,No,2021-03-21 10:02:00,2021-09-13 10:08:00,,,,,2,,,
5000264,2021-03-21 18:02:00,300,David Love,1007,Training,Inbound,Support,Yes,2021-03-21 10:02:00,2021-09-13 10:08:00,,,26923,,5,,,
5000275,2021-03-21 18:02:00,1500,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,Yes,2021-03-21 10:02:00,2021-09-13 10:08:00,,,0,,25,,,
5000265,2021-03-21 18:02:00,300,David Love,1007,General info,Inbound,Prospecting,Yes,2021-03-21 10:02:00,2021-09-13 10:08:00,2704,,0,,5,,,
5000266,2021-03-21 18:02:00,900,David Love,1007,Mobile,Inbound,Prospecting,Yes,2021-03-21 10:02:00,2021-09-13 10:08:00,2262,155,0,,15,,,
9000240,2021-03-21 18:02:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-03-21 10:02:00,2021-09-13 10:08:00,,,,,2,,,
9000209,2021-03-21 18:02:00,300,Harold Pawlan,1006,customer need help in adding 15 more users before getting charged for existing users.,Inbound,Prospecting,Yes,2021-03-21 10:02:00,2021-09-13 10:08:00,,,,,5,,,
