LEADID,Last Name,Company,Lead Owner,Email,Mobile,Website,Industry,Lead Source,Lead Status,Created Time,CONVERTED,month_Created Time1
2024,Scholz,Cut Rite,Thomas Mondrake,MatthewCScholz@superrito.com,404-509-4364,LuxuryPrize.com,Service Provider,Web Research,Contacted,"07 Nov, 2019 00:09:00",Yes,November
4558,Jennings,Roberd's,Tina Thomas,JasonAJennings@armyspy.com,850-431-3811,TripBusiness.com,Communications,Employee Referral,Contact in Future,"06 Nov, 2019 00:09:00",Yes,November
4559,Kramer,Sistemos,Jasmine Frank,DeniseJKramer@teleworm.us,517-521-1621,ElectricTablet.com,Service Provider,Cold Call,Lost Lead,"06 Nov, 2019 00:09:00",Yes,November
3293,Ruiz,Tradewell,Harold Pawlan,JoseKRuiz@gustr.com,936-299-7014,SemiClean.com,Education,Online Store,Contact in Future,"06 Nov, 2019 00:09:00",Yes,November
3294,Cochran,Thalhimers,Roger Terrence,BeverlyLCochran@einrot.com,719-256-9302,StrictlyCoupons.com,Communications,Advertisement,Lost Lead,"06 Nov, 2019 00:09:00",Yes,November
2028,Khan,Integra Investment Plan,Santa Cruz Clara,ClarenceBKhan@rhyta.com,714-566-2098,TechnicalPlay.com,Technology,Advertisement,Contact in Future,"06 Nov, 2019 00:09:00",No,November
2029,Caver,Linens 'n Things,Pete Zachariah,LouieJCaver@dayrep.com,817-420-0645,PrintingReview.com,Communications,Public Relations,Lost Lead,"06 Nov, 2019 00:09:00",Yes,November
3742,Bettencourt,Dun Rite Lawn Maintenance,Harold Pawlan,JovitaLBettencourt@armyspy.com,207-691-4195,PrizeHoldings.com,Service Provider,Cold Call,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
3743,Rico,Monk Home Loans,Rozario Diego,WilliamMRico@rhyta.com,907-280-6714,BulkRetailer.com,IT Services,External Referral,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
3744,Harris,Child World,Santa Cruz Clara,RafaelEHarris@gustr.com,810-442-7364,YouExit.com,Financial Services,External Referral,Contacted,"28 Oct, 2019 00:09:00",Yes,October
3745,Hernandez,The Jolly Farmer,Pete Zachariah,CharlesBHernandez@jourrapide.com,580-440-3190,InsuranceVerified.com,Service Provider,Cold Call,Junk Lead,"28 Oct, 2019 00:09:00",Yes,October
3746,Grimmer,Musicland,Santa Cruz Clara,JennyHGrimmer@rhyta.com,252-597-3248,DifferentGeneration.com,Financial Services,Cold Call,Attempted to Contact,"28 Oct, 2019 00:09:00",Yes,October
3747,Rios,Big Daddy's Restaurants,Roger Terrence,TraceySRios@teleworm.us,501-239-4389,DiscountFlow.com,Technology,External Referral,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
3748,Markham,Ransohoffs,Pete Zachariah,AlexanderAMarkham@armyspy.com,518-834-8984,FuneralTradeShow.com,IT Services,Cold Call,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
3749,Lankford,Wealthy Ideas,Pete Zachariah,JonathanHLankford@gustr.com,662-388-6055,TallPlayer.com,Technology,Online Store,Lost Lead,"28 Oct, 2019 00:09:00",Yes,October
3750,Glover,Freedom Map,Harold Pawlan,PamelaAGlover@fleckens.hu,614-297-8625,PierHotels.com,Government/Military,Partner,Not Contacted,"28 Oct, 2019 00:09:00",Yes,October
3751,Jackson,Eden Lawn Service,Santa Cruz Clara,LindaRJackson@jourrapide.com,559-588-9949,GamingAlarm.com,IT Services,External Referral,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
3752,Garza,Landskip Yard Service,Rozario Diego,MartinLGarza@einrot.com,814-861-9834,SternReview.com,Communications,Cold Call,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
3753,Miller,Lionel Kiddie City,Roger Terrence,GilbertBMiller@armyspy.com,970-526-6989,CardKickers.com,Pharma,Sales Mail Alias,Contacted,"28 Oct, 2019 00:09:00",Yes,October
3754,Nicoletti,Reliable Guidance,Thomas Mondrake,SherryCNicoletti@rhyta.com,937-274-4604,BloggerLookup.com,Manufacturing,Web Research,Junk Lead,"28 Oct, 2019 00:09:00",Yes,October
3755,Simkins,Alladin's Lamp,Harold Pawlan,WilliamCSimkins@teleworm.us,559-616-7132,SocialTranslation.com,Service Provider,Advertisement,Attempted to Contact,"28 Oct, 2019 00:09:00",Yes,October
3756,Troupe,Wholesale Club Inc.,Jasmine Frank,MichealJTroupe@armyspy.com,615-957-7545,HandHockey.com,Government/Military,Employee Referral,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
2477,Marin,Atlas Realty,Pete Zachariah,RobertJMarin@rhyta.com,580-753-6429,GameDayAccessories.com,Consulting,Web Research,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
3757,Wieland,Casual Corner,Harold Pawlan,LuellaCWieland@jourrapide.com,310-732-6990,Waxville.com,Technology,Public Relations,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
2478,Oddo,Erol's,Thomas Mondrake,DaneMOddo@superrito.com,716-684-0125,BeachBenefit.com,Education,Sales Mail Alias,Contact in Future,"28 Oct, 2019 00:09:00",No,October
3758,Pacheco,Practi-Plan Mapping,Tina Thomas,DoraRPacheco@gustr.com,443-567-7518,SaveSearches.com,Pharma,Cold Call,Lost Lead,"28 Oct, 2019 00:09:00",Yes,October
2479,Dambrosio,StopGrey,Jasmine Frank,MaureenMDambrosio@superrito.com,304-940-1224,ForumChats.com,Government/Military,Web Research,Contacted,"28 Oct, 2019 00:09:00",Yes,October
3759,Westbrook,Morrie Mages,Roger Terrence,JessicaRWestbrook@teleworm.us,702-508-7900,DealerSpiff.com,Government/Military,Public Relations,Contacted,"28 Oct, 2019 00:09:00",Yes,October
2480,Dupre,John Plain,Jasmine Frank,ThomasLDupre@armyspy.com,916-374-2154,BlogBoulevard.com,Pharma,Cold Call,Junk Lead,"28 Oct, 2019 00:09:00",Yes,October
3760,McKinney,Scott Ties,Rozario Diego,JonathanCMcKinney@jourrapide.com,615-391-8792,ForwardDrop.com,Communications,Partner,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
2481,Rich,Quality Event Planner,Augustine Paul,CynthiaJRich@armyspy.com,951-242-4016,TexasOralSurgeons.com,Consulting,Web Research,Attempted to Contact,"28 Oct, 2019 00:09:00",Yes,October
3761,Ramey,Crafts Canada,Harold Pawlan,PaulORamey@superrito.com,310-706-4944,DogMakeup.com,Communications,Online Store,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
2482,Dill,Bell Markets,Thomas Mondrake,CindyJDill@jourrapide.com,336-705-6255,PrankTank.com,Manufacturing,Online Store,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
3762,Keller,Audio Visions,Thomas Mondrake,AdaBKeller@armyspy.com,334-632-6265,MagazineAlert.com,Government/Military,Advertisement,Contacted,"28 Oct, 2019 00:09:00",Yes,October
2483,Wooten,Planetbiz,Augustine Paul,CrystalNWooten@rhyta.com,253-535-9296,ShaggyFurniture.com,Pharma,Trade Show,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
2484,Hill,Great American Music,Tina Thomas,AndrewHHill@teleworm.us,701-443-9105,ChestPimples.com,Consulting,External Referral,Lost Lead,"28 Oct, 2019 00:09:00",Yes,October
2485,Medina,Showbiz Pizza Place,Rozario Diego,DianaJMedina@rhyta.com,267-354-8913,BlindCheck.com,Manufacturing,Web Research,Not Contacted,"28 Oct, 2019 00:09:00",Yes,October
2486,Jones,A+ Investments,Roger Terrence,JoellaNJones@dayrep.com,304-359-0656,AlmostFriends.com,IT Services,Cold Call,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
2487,Harrison,Sportmart,Jasmine Frank,ElizabethRHarrison@jourrapide.com,781-506-4429,SolarSeason.com,Service Provider,Advertisement,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
2488,Thomas,MacMarr Stores,Augustine Paul,LuannAThomas@rhyta.com,907-835-2480,PrintingMaps.com,Service Provider,External Referral,Contacted,"28 Oct, 2019 00:09:00",Yes,October
2489,Heasley,Turtle's Records & Tapes,Lazar Mathew,TimothyDHeasley@teleworm.us,574-596-4694,AccountParty.com,Education,Cold Call,Junk Lead,"28 Oct, 2019 00:09:00",No,October
2490,Foster,Tradewell,Lazar Mathew,JamesVFoster@superrito.com,863-884-4430,AffordableSalon.com,Financial Services,Advertisement,Attempted to Contact,"28 Oct, 2019 00:09:00",Yes,October
2491,Hamilton,Quality Merchant Services,Pete Zachariah,RonaldMHamilton@rhyta.com,702-737-4553,BaseballBracket.com,Manufacturing,Trade Show,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
2492,Johnson,Levitz Furniture,Harold Pawlan,LuisCJohnson@dayrep.com,870-693-5729,IndieCasting.com,Communications,Partner,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
2493,Sroka,Video Concepts,Pete Zachariah,StevenDSroka@armyspy.com,770-947-5922,ScottsdaleChurches.com,Pharma,Public Relations,Lost Lead,"28 Oct, 2019 00:09:00",Yes,October
2494,Smith,Rainbow Records,Pete Zachariah,MichaelCSmith@jourrapide.com,610-859-2242,DollarMenus.com,Service Provider,Trade Show,Contacted,"28 Oct, 2019 00:09:00",Yes,October
2495,Moore,Today's Man,Harold Pawlan,ElizabethMMoore@fleckens.hu,412-398-4252,VisaProtection.com,Consulting,Cold Call,Pre Qualified,"28 Oct, 2019 00:09:00",Yes,October
2496,Biggerstaff,Piccolo Mondo,Pete Zachariah,GeorgeMBiggerstaff@jourrapide.com,951-757-1964,SlamLounge.com,Technology,Cold Call,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
2497,Sweet,W. Bell & Co.,Tina Thomas,StevenSSweet@jourrapide.com,516-721-5470,MobileChapel.com,Education,Employee Referral,Contacted,"28 Oct, 2019 00:09:00",Yes,October
4569,Reilly,Audio Aid,Lazar Mathew,JackieMReilly@einrot.com,515-395-0371,CocktailCoupons.com,Government/Military,Advertisement,Contacted,"28 Oct, 2019 00:09:00",Yes,October
4571,Roark,Food Giant,Thomas Mondrake,VanessaMRoark@dayrep.com,516-373-1315,GreenBarber.com,IT Services,Web Research,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
4573,Jones,CompuAdd,Santa Cruz Clara,EricDJones@gustr.com,207-929-0098,BargainHeads.com,Government/Military,Partner,Junk Lead,"28 Oct, 2019 00:09:00",Yes,October
3304,Dubois,Hoyden,Thomas Mondrake,LindsayRDubois@rhyta.com,301-272-5595,BlockTaxes.com,Government/Military,Employee Referral,Contacted,"28 Oct, 2019 00:09:00",Yes,October
3306,Smith,Nan Duskin,Rozario Diego,PatrickJSmith@jourrapide.com,513-351-2181,KaraokeBands.com,Government/Military,Partner,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
3308,Gruber,A+ Electronics,Santa Cruz Clara,EdwardJGruber@gustr.com,909-930-1292,EastTribune.com,IT Services,Sales Mail Alias,Junk Lead,"28 Oct, 2019 00:09:00",Yes,October
2039,McGonagle,Belle Lady,Rozario Diego,JamesCMcGonagle@teleworm.us,609-936-1558,CelebMarketing.com,Pharma,Public Relations,Contacted,"28 Oct, 2019 00:09:00",Yes,October
2041,Newton,Life Map,Thomas Mondrake,RobbieRNewton@einrot.com,716-567-1396,PrivateWorth.com,Government/Military,Cold Call,Contact in Future,"28 Oct, 2019 00:09:00",Yes,October
2043,Yu,Delchamps,Rozario Diego,SamAYu@teleworm.us,678-369-2961,MobileMusical.com,Pharma,Cold Call,Junk Lead,"28 Oct, 2019 00:09:00",Yes,October
3763,George,L.L. Berger,David Love,JamesBGeorge@einrot.com,214-549-0749,TwilightCruises.com,Technology,Advertisement,Junk Lead,"27 Oct, 2019 00:09:00",Yes,October
3764,Pendergrass,Cherry & Webb,Rozario Diego,AlbertCPendergrass@superrito.com,404-808-1749,DotComBoard.com,Pharma,External Referral,Attempted to Contact,"27 Oct, 2019 00:09:00",Yes,October
3765,Johnson,Susie's Casuals,Roger Terrence,VirgieRJohnson@dayrep.com,828-283-8708,GreenTraditions.com,Manufacturing,Public Relations,Pre Qualified,"27 Oct, 2019 00:09:00",Yes,October
3766,Green,Hastings,Thomas Mondrake,MarthaWGreen@superrito.com,505-707-0362,ExpensiveCities.com,Manufacturing,Sales Mail Alias,Contact in Future,"27 Oct, 2019 00:09:00",Yes,October
3767,Gilbert,Music Plus,Pete Zachariah,JohnMGilbert@armyspy.com,816-728-2942,DailyBranding.com,Education,External Referral,Lost Lead,"27 Oct, 2019 00:09:00",Yes,October
3768,Mann,Excella,Tina Thomas,DortheyEMann@rhyta.com,907-823-4191,GourmetOffer.com,Consulting,Web Research,Contacted,"27 Oct, 2019 00:09:00",Yes,October
3769,Roberts,Tee Town,Roger Terrence,RobertTRoberts@superrito.com,501-203-7269,WarrantyContracts.com,Pharma,Partner,Not Contacted,"27 Oct, 2019 00:09:00",Yes,October
3770,Urena,Thompson,Lazar Mathew,RobertAUrena@gustr.com,917-586-5503,AdvertisingPhones.com,Education,Advertisement,Contact in Future,"27 Oct, 2019 00:09:00",Yes,October
3771,Jones,E.J. Korvette,Augustine Paul,NicoleEJones@rhyta.com,859-278-8327,Gymville.com,Communications,Sales Mail Alias,Contacted,"27 Oct, 2019 00:09:00",Yes,October
2498,Cordova,Webcom Business Services,Harold Pawlan,CharlesACordova@teleworm.us,917-888-4767,ScottsdaleWebsites.com,Technology,Advertisement,Junk Lead,"27 Oct, 2019 00:09:00",Yes,October
2499,Arnold,Wise Appraisals,Thomas Mondrake,RobertCArnold@gustr.com,360-371-8743,EugeneAttractions.com,IT Services,Advertisement,Attempted to Contact,"27 Oct, 2019 00:09:00",Yes,October
2500,Duckett,Cala Foods,Rozario Diego,FlorenceGDuckett@teleworm.us,631-737-5437,VoipVentures.com,IT Services,Sales Mail Alias,Pre Qualified,"27 Oct, 2019 00:09:00",Yes,October
2501,Padilla,Present Company,Tina Thomas,DonnaKPadilla@dayrep.com,281-325-7201,OnMaternity.com,Education,Partner,Contact in Future,"27 Oct, 2019 00:09:00",Yes,October
2502,Abrams,Polk Brothers,Roger Terrence,AnthonyTAbrams@superrito.com,989-695-4925,CaptureInfo.com,Government/Military,External Referral,Lost Lead,"27 Oct, 2019 00:09:00",No,October
2503,Martin,Quickbiz,Santa Cruz Clara,LarrySMartin@jourrapide.com,765-674-4367,ToyAdvantage.com,Technology,Public Relations,Contacted,"27 Oct, 2019 00:09:00",Yes,October
2504,Whelan,Discount Furniture Showcase,Rozario Diego,DickDWhelan@jourrapide.com,718-401-0415,ReligiousCounselor.com,Pharma,Cold Call,Not Contacted,"27 Oct, 2019 00:09:00",Yes,October
2505,Lawerence,David Weis,Jasmine Frank,MichaelKLawerence@superrito.com,765-245-8244,NewsOutreach.com,Pharma,Public Relations,Contact in Future,"27 Oct, 2019 00:09:00",Yes,October
2506,Downs,Planet Profit,Rozario Diego,AugustinaIDowns@rhyta.com,917-222-0965,GroovyDiscounts.com,Consulting,Online Store,Contacted,"27 Oct, 2019 00:09:00",Yes,October
3772,Ashford,Signa Air,Jasmine Frank,AdamVAshford@einrot.com,484-430-1865,SpeedTraveling.com,IT Services,Web Research,Junk Lead,"25 Oct, 2019 00:09:00",Yes,October
3773,Avila,Adaptas,Thomas Mondrake,SusanJAvila@rhyta.com,989-948-6880,DontLoan.com,Service Provider,Online Store,Attempted to Contact,"25 Oct, 2019 00:09:00",Yes,October
3774,Gibson,Architectural Genie,Santa Cruz Clara,JamesAGibson@gustr.com,229-420-9376,FlowerReport.com,Service Provider,External Referral,Pre Qualified,"25 Oct, 2019 00:09:00",Yes,October
3775,Brandt,Destiny Realty Solutions,David Love,MiriamTBrandt@teleworm.us,781-935-8592,StylishGal.com,Pharma,Partner,Contact in Future,"25 Oct, 2019 00:09:00",Yes,October
2507,Ramirez,Wherehouse Music,Jasmine Frank,OscarERamirez@cuvox.de,201-278-0463,NightlifeCulture.com,Financial Services,Cold Call,Junk Lead,"25 Oct, 2019 00:09:00",Yes,October
2508,Eastep,The Polka Dot Bear Tavern,Jasmine Frank,WandaAEastep@cuvox.de,815-304-1590,APIVentures.com,Manufacturing,Online Store,Attempted to Contact,"25 Oct, 2019 00:09:00",Yes,October
2509,Siegel,Source Club,David Love,RodneyKSiegel@rhyta.com,850-599-3832,ReplacementJob.com,Government/Military,Public Relations,Pre Qualified,"25 Oct, 2019 00:09:00",Yes,October
2510,Ahner,Yesterday's Records,Rozario Diego,DanielAAhner@einrot.com,352-403-4074,ConditioningTrainer.com,Service Provider,Sales Mail Alias,Contact in Future,"25 Oct, 2019 00:09:00",Yes,October
3776,Yazzie,Gemco,Harold Pawlan,AndrewMYazzie@rhyta.com,941-714-4730,BaldStore.com,Communications,Sales Mail Alias,Lost Lead,"23 Oct, 2019 00:09:00",Yes,October
3777,Wilson,Mr. AG's,Thomas Mondrake,TaraAWilson@gustr.com,760-642-7096,TextIdentity.com,Pharma,Cold Call,Contacted,"23 Oct, 2019 00:09:00",Yes,October
3778,Cline,Crown Auto Parts,Harold Pawlan,HelenCCline@rhyta.com,401-885-8612,NetworkingNut.com,Manufacturing,Cold Call,Not Contacted,"23 Oct, 2019 00:09:00",Yes,October
2511,Kenyon,Prestigabiz,Jasmine Frank,KellyWKenyon@jourrapide.com,606-341-4570,ToyAppraisers.com,Pharma,Web Research,Lost Lead,"23 Oct, 2019 00:09:00",Yes,October
2512,Buckley,Planet Profit,Tina Thomas,BettyABuckley@einrot.com,610-608-9186,ManGrip.com,Pharma,Partner,Contacted,"23 Oct, 2019 00:09:00",Yes,October
2513,Foulks,The Flying Hippo,Pete Zachariah,RonMFoulks@armyspy.com,317-385-6070,LatinoBars.com,Education,Public Relations,Not Contacted,"23 Oct, 2019 00:09:00",Yes,October
4610,Addison,Tweeter,Roger Terrence,LaneMAddison@dayrep.com,906-488-8332,VoipVentures.com,Government/Military,Trade Show,Attempted to Contact,"23 Oct, 2019 00:09:00",Yes,October
4611,Mitchell,De Pinna,Roger Terrence,GuyPMitchell@superrito.com,602-331-2022,PublicAttack.com,Service Provider,Advertisement,Pre Qualified,"23 Oct, 2019 00:09:00",Yes,October
4621,Locke,Newhair,Jasmine Frank,HaroldALocke@gustr.com,925-674-6783,PaperReport.com,Education,Cold Call,Contact in Future,"23 Oct, 2019 00:09:00",Yes,October
3345,Dugan,Tianguis,Lazar Mathew,EdwardADugan@einrot.com,225-242-5908,CubanExpeditions.com,Manufacturing,External Referral,Attempted to Contact,"23 Oct, 2019 00:09:00",Yes,October
3346,Young,Custom Sound,Tina Thomas,DorisRYoung@fleckens.hu,240-624-8522,HTMLHelpers.com,Consulting,Employee Referral,Pre Qualified,"23 Oct, 2019 00:09:00",Yes,October
3356,Herbert,Independent Investors,Roger Terrence,StephenLHerbert@fleckens.hu,502-485-0398,BargainCaps.com,Technology,Advertisement,Contact in Future,"23 Oct, 2019 00:09:00",No,October
2080,Wright,Big Star Markets,Harold Pawlan,VelmaNWright@rhyta.com,703-704-3098,CertifiedVoIP.com,Communications,Cold Call,Attempted to Contact,"23 Oct, 2019 00:09:00",No,October
2081,Reichel,P. Samuels Men's Clothiers,Augustine Paul,GeorgePReichel@superrito.com,858-780-8479,RoofingSquad.com,Technology,Online Store,Pre Qualified,"23 Oct, 2019 00:09:00",Yes,October
2091,Fitzgerald,Geri's Hamburgers,Rozario Diego,RenitaRFitzgerald@gustr.com,601-284-3982,ValuationStock.com,Technology,Web Research,Contact in Future,"23 Oct, 2019 00:09:00",Yes,October
3779,Maxwell,Honest Air Group,Jasmine Frank,WendyJMaxwell@superrito.com,864-947-0769,SimpleInsanity.com,Communications,Trade Show,Pre Qualified,"13 Oct, 2019 00:08:00",Yes,October
3780,Cheng,Cut Above,Thomas Mondrake,RaySCheng@gustr.com,415-921-5621,VoiceOptics.com,Service Provider,Cold Call,Contacted,"13 Oct, 2019 00:08:00",Yes,October
2514,Washburn,New World Realty,Lazar Mathew,JessieMWashburn@dayrep.com,631-389-9218,ContestSeeker.com,Communications,Employee Referral,Pre Qualified,"13 Oct, 2019 00:08:00",Yes,October
2515,McEachin,Ellman's Catalog Showrooms,Jasmine Frank,LeSMcEachin@einrot.com,724-966-5576,ClinicalApps.com,Pharma,Public Relations,Contacted,"13 Oct, 2019 00:08:00",Yes,October
3781,Harbin,Complete Tech,Pete Zachariah,DavidGHarbin@cuvox.de,918-203-3134,PhysicianBook.com,IT Services,External Referral,Junk Lead,"11 Oct, 2019 00:08:00",Yes,October
3782,Weber,Chandler's,Lazar Mathew,JanieMWeber@rhyta.com,339-970-9304,EncyclopediaChannel.com,Manufacturing,Online Store,Attempted to Contact,"11 Oct, 2019 00:08:00",Yes,October
3783,Sample,Heslop's,Pete Zachariah,JoanBSample@gustr.com,425-831-1520,LandscapingDigest.com,Pharma,Advertisement,Pre Qualified,"11 Oct, 2019 00:08:00",Yes,October
3784,Potts,Maloley's Finer Foods,Harold Pawlan,JosephJPotts@armyspy.com,262-247-5583,GPSBusiness.com,Technology,External Referral,Contact in Future,"11 Oct, 2019 00:08:00",Yes,October
2516,Long,d.e.m.o.,Lazar Mathew,GreggDLong@einrot.com,224-730-0786,GreenSurprise.com,Financial Services,Sales Mail Alias,Junk Lead,"11 Oct, 2019 00:08:00",Yes,October
2517,Mason,Ulbrich's,Lazar Mathew,JanetEMason@cuvox.de,401-255-1323,SetRules.com,Communications,Trade Show,Attempted to Contact,"11 Oct, 2019 00:08:00",Yes,October
2518,Courtright,K's Merchandise,David Love,DennisSCourtright@fleckens.hu,440-367-4537,WirelessBarcelona.com,Financial Services,Web Research,Pre Qualified,"11 Oct, 2019 00:08:00",Yes,October
2519,Sanders,Two Pesos,Roger Terrence,MatthewVSanders@rhyta.com,908-878-0161,PayrollCut.com,Education,Employee Referral,Contact in Future,"11 Oct, 2019 00:08:00",Yes,October
3785,Howard,Klopfenstein's,David Love,BrittanyBHoward@dayrep.com,618-616-9481,CoupleCamp.com,Consulting,Cold Call,Lost Lead,"10 Oct, 2019 00:08:00",Yes,October
3786,Tapia,Monlinks,Santa Cruz Clara,RobertPTapia@teleworm.us,360-433-0915,SubmitApps.com,Manufacturing,Partner,Contacted,"10 Oct, 2019 00:08:00",Yes,October
3787,Reardon,Builderama,Augustine Paul,DebraSReardon@rhyta.com,802-468-3607,GetPipes.com,Government/Military,Public Relations,Not Contacted,"10 Oct, 2019 00:08:00",Yes,October
2520,Martins,Adaptas,Lazar Mathew,ConnieHMartins@fleckens.hu,312-346-4313,NationalTracker.com,Communications,Online Store,Lost Lead,"10 Oct, 2019 00:08:00",Yes,October
